"Date","BGN","CAD","CNY","EUR","GBP","HRK","ILS","SGD","USD"
"2020-01-13",0.0248306972,0.0184599728,0.0974665696,0.0126970545,0.0108862192,0.0945174586,0.0490142838,0.0190430369,0.0141383143
"2020-01-14",0.0248068508,0.0184406844,0.097401724,0.0126823721,0.0108382048,0.0944392296,0.0488161666,0.0190236992,0.0141131647
"2020-01-15",0.0248263968,0.0184384991,0.0974320168,0.0126780942,0.0108434064,0.09441007,0.0488641153,0.0190330477,0.0141390859
"2020-01-16",0.0247492687,0.018379868,0.0969497624,0.0126546653,0.0107773163,0.0942278108,0.0486909997,0.0189793907,0.0140931535
"2020-01-17",0.0248188956,0.0183932191,0.0965575738,0.012691735,0.01082094,0.0944203266,0.0486275816,0.0189653944,0.0140756533
"2020-01-18",0.0248188582,0.0183929463,0.0965560361,0.0126913624,0.010814669,0.0944186635,0.0486276548,0.0189652583,0.0140755522
"2020-01-19",0.0248185288,0.0183891469,0.096555443,0.0126874656,0.0108217653,0.0944182274,0.0486268629,0.0189665217,0.0140754452
"2020-01-20",0.0248093416,0.018364887,0.0966642863,0.0126859233,0.0108255465,0.0943320584,0.0486561184,0.0189585015,0.0140767014
"2020-01-21",0.0247724966,0.0183681514,0.0970199221,0.0126735426,0.0107685495,0.0942727141,0.0485566727,0.0189656393,0.0140486217
"2020-01-22",0.0247957558,0.0184808361,0.0971275033,0.0126738551,0.0106991946,0.0942761847,0.0486815253,0.0189665559,0.0140625299
"2020-01-23",0.0248014116,0.0184064062,0.0972470649,0.0126815046,0.0106867541,0.094389731,0.0484510298,0.0189441715,0.0140189084
"2020-01-24",0.0248684969,0.0184330828,0.0972544972,0.0127166092,0.0107234002,0.0946320751,0.0484387511,0.0189466317,0.014019899
"2020-01-25",0.0248686161,0.0184329271,0.0972531536,0.0127163181,0.0107235313,0.0946308739,0.0484385701,0.0189466158,0.0140198872
"2020-01-26",0.0248686189,0.01845196,0.0972541332,0.0127168118,0.0107341079,0.0946331002,0.0484388485,0.0189899062,0.0140199678
"2020-01-27",0.0248374385,0.0184579982,0.0970848581,0.0127012189,0.0107170733,0.0945345935,0.0484212978,0.0190007447,0.0139955251
"2020-01-28",0.0249100325,0.0184786078,0.0973685888,0.0127351164,0.0107778544,0.0947322366,0.0484822377,0.0190563538,0.0140365889
"2020-01-29",0.0249058995,0.018509923,0.0972749054,0.0127316545,0.0107692925,0.0947458787,0.0484124556,0.0190796727,0.0140228814
"2020-01-30",0.024727763,0.0184303544,0.0967669983,0.0126486627,0.0106590308,0.0941540982,0.0481466349,0.019006194,0.0139496026
"2020-01-31",0.0246660437,0.018510197,0.0970163688,0.0126056749,0.010594378,0.093847328,0.0482311259,0.0190893487,0.013985793
"2020-02-01",0.0246664405,0.0185107744,0.0970197474,0.0126068567,0.0105920309,0.0938489773,0.048231482,0.019089376,0.0139860179
"2020-02-02",0.0246661058,0.0185193344,0.0970181515,0.0126120003,0.0106107681,0.0938471447,0.0482294291,0.0190833828,0.0139858282
"2020-02-03",0.0248214511,0.0186426919,0.0984469681,0.0126739572,0.0107879425,0.0943685945,0.0483094287,0.01920687,0.0140203295
"2020-02-04",0.0249037245,0.0186803598,0.0984174752,0.0127323391,0.0107917124,0.0948869409,0.0484779792,0.0192868759,0.0140625121
"2020-02-05",0.0249737786,0.0186608387,0.0979595002,0.012769857,0.0108089589,0.0952230922,0.0483366991,0.0193956136,0.0140465477
"2020-02-06",0.0249122913,0.0185827161,0.0974950647,0.0127371912,0.0108170742,0.0949750947,0.0479739751,0.0193888604,0.0139858477
"2020-02-07",0.0249641868,0.0186072233,0.0979023824,0.0127750313,0.0108505898,0.0952376957,0.0479457638,0.019432763,0.0139827188
"2020-02-08",0.0249635406,0.0186068103,0.0979029026,0.0127741447,0.0108455366,0.0952365771,0.0479454794,0.0194326176,0.0139825135
"2020-02-09",0.0249634147,0.0186117146,0.0979011397,0.0127709358,0.01084764,0.0952366304,0.0479399132,0.0194561191,0.0139825213
"2020-02-10",0.0251410469,0.0186805459,0.0979571269,0.0128538234,0.0108582418,0.0958113402,0.0479935352,0.0194798164,0.0140247498
"2020-02-11",0.0251092112,0.0186447052,0.0977203298,0.0128475095,0.0108277634,0.0958021463,0.0477929877,0.0194479464,0.0140279625
"2020-02-12",0.0252278872,0.0185913905,0.0977746988,0.0128950513,0.0108235914,0.0961571903,0.0481502569,0.0194681603,0.0140238293
"2020-02-13",0.0253099259,0.0186114074,0.097888831,0.0129380019,0.0107543581,0.0964236221,0.0480334299,0.0195050669,0.0140291925
"2020-02-14",0.0252070941,0.0185248046,0.0976848468,0.0129083932,0.010716241,0.0961858509,0.0479133451,0.0194577275,0.0139805625
"2020-02-15",0.0252069743,0.0185244369,0.0976856407,0.012908192,0.0107156308,0.0961855335,0.0479128378,0.0194577748,0.0139804961
"2020-02-16",0.0252072903,0.0185192538,0.0976857643,0.0128956997,0.010711931,0.0961871845,0.0479137319,0.0194395963,0.0139805938
"2020-02-17",0.0252948024,0.0185505961,0.0978216103,0.0129304009,0.0107736057,0.096296397,0.0479838219,0.0194677701,0.0140133528
"2020-02-18",0.0252913094,0.0185158463,0.0977479614,0.0129406136,0.0107453596,0.0963246433,0.0477682516,0.0194442368,0.0139691631
"2020-02-19",0.0251933425,0.0184043947,0.0974183596,0.0128772995,0.0107688294,0.0958991253,0.0476960785,0.01940984,0.0139200505
"2020-02-20",0.0251293565,0.0183868843,0.0973855813,0.0128535007,0.0107642176,0.0957711983,0.0474961117,0.019433467,0.0138656966
"2020-02-21",0.0250760509,0.0183941117,0.0977530595,0.012824438,0.010732611,0.0955510632,0.0475319627,0.0194418336,0.013910274
"2020-02-22",0.0250761626,0.0183943327,0.0977523818,0.0128244951,0.0107376665,0.0955519058,0.0475321743,0.0194419201,0.0139103359
"2020-02-23",0.0250760863,0.0184372227,0.0977533221,0.0128344036,0.010739919,0.0955513104,0.047529233,0.019501227,0.0139103708
"2020-02-24",0.025009424,0.0184435706,0.0975645537,0.0127934696,0.010738509,0.0954984897,0.0475293282,0.01941484,0.0138792428
"2020-02-25",0.0250082879,0.0184754772,0.0979036827,0.0127862739,0.0106993748,0.0953543576,0.0476803785,0.0194552805,0.0139117331
"2020-02-26",0.0250548418,0.0186206032,0.0982356734,0.012817692,0.0108106984,0.0956488351,0.0478484848,0.0194988808,0.0139519887
"2020-02-27",0.0246747683,0.0185956004,0.0972986353,0.0126314456,0.0107776223,0.0942288395,0.0480296634,0.0193754119,0.0138904786
"2020-02-28",0.0245564906,0.0185883042,0.096875791,0.0125644206,0.0108098215,0.0938678672,0.0483825447,0.0193051627,0.0138550153
"2020-02-29",0.0245565728,0.0185877747,0.0968730902,0.0125636958,0.010806211,0.0938672854,0.0483820264,0.019304762,0.0138548272
"2020-03-01",0.0245562116,0.0185772862,0.0968734435,0.012537538,0.0108189814,0.0938659695,0.0483926633,0.0192926125,0.0138548579
"2020-03-02",0.0240872546,0.0182967139,0.0961183634,0.0123208253,0.0107544302,0.0921791042,0.0478237213,0.0190698203,0.0137294688
"2020-03-03",0.0238397679,0.0182210857,0.0948175774,0.0121838895,0.0106235531,0.0912053923,0.046875466,0.0188968638,0.0136190668
"2020-03-04",0.0237422788,0.0180753307,0.0940740922,0.0121237254,0.010489782,0.090738957,0.0466085748,0.0186820504,0.013503665
"2020-03-05",0.0235900622,0.018131291,0.0939017754,0.0120608157,0.0104528423,0.0903570326,0.0470199904,0.018730677,0.0135362691
"2020-03-06",0.0233722804,0.0181455719,0.0936802058,0.0119739828,0.0103567938,0.0899843335,0.0471069992,0.0186303097,0.0135137381
"2020-03-07",0.0233699679,0.0181436717,0.0936685038,0.0119723235,0.0103553038,0.0899755859,0.0471026066,0.0186244401,0.013512323
"2020-03-08",0.0233702515,0.0184087652,0.0936704499,0.011868354,0.0103168592,0.0899772383,0.0471000682,0.0186055059,0.0135124088
"2020-03-09",0.0230574814,0.0183510038,0.0933245616,0.0117873531,0.0102761161,0.0885535988,0.0473419277,0.0186207668,0.0134344121
"2020-03-10",0.0233179224,0.0185003814,0.0937193599,0.0119049576,0.0104363889,0.0898222171,0.0477156153,0.0187514971,0.0134718709
"2020-03-11",0.0232326628,0.0184202982,0.093074661,0.0118741987,0.0104322276,0.0899464235,0.0474771389,0.0186690061,0.0133713937
"2020-03-12",0.0232077999,0.0185069971,0.0932927729,0.0118668694,0.010560184,0.0902596331,0.0489541208,0.0187146919,0.0132712311
"2020-03-13",0.0239013363,0.0187149052,0.0947575929,0.012135835,0.0110201013,0.0922407021,0.0495705128,0.0191337785,0.0135207672
"2020-03-14",0.0239012307,0.0187151694,0.0947579759,0.0121325385,0.0110196365,0.0922421494,0.0495701786,0.0191337753,0.0135208605
"2020-03-15",0.0239013874,0.0186579171,0.0947575302,0.0121226773,0.0109055421,0.0922415947,0.0496171203,0.0191043713,0.0135207197
"2020-03-16",0.023288371,0.0186405682,0.0930447924,0.0119207042,0.0108464253,0.0903803147,0.0499815743,0.0189267322,0.0133037635
"2020-03-17",0.0239779215,0.0192385601,0.0946588974,0.012264604,0.0111454155,0.0930055784,0.0518623986,0.0193139381,0.0135086121
"2020-03-18",0.0237782759,0.0192667795,0.0939877966,0.012167264,0.0114731158,0.0924604039,0.050212452,0.0191940973,0.0133361802
"2020-03-19",0.0243863142,0.0192922392,0.0945797887,0.0124858588,0.011577419,0.0950652745,0.048567471,0.0193381401,0.0133046255
"2020-03-20",0.0241974898,0.0189975505,0.0938311086,0.0122867144,0.0113515611,0.0937577191,0.0477055156,0.0191701149,0.0132233223
"2020-03-21",0.0241977031,0.0189977748,0.0938321001,0.0122854983,0.0113507437,0.0937568596,0.0477058113,0.0191702065,0.0132232944
"2020-03-22",0.0241974844,0.0191245179,0.0938307073,0.0123662485,0.0113787364,0.0937573182,0.0477429306,0.0192443205,0.0132232472
"2020-03-23",0.0237668226,0.0189102888,0.0926233523,0.0121325849,0.0112645258,0.0923005237,0.0485001723,0.0190252116,0.0130594113
"2020-03-24",0.023423806,0.0186740264,0.0913373388,0.0119712393,0.0109676446,0.0911133695,0.0465926076,0.0187054494,0.0129312558
"2020-03-25",0.0236859713,0.0187462136,0.0938018678,0.0121080558,0.0111263536,0.0920890968,0.0477977952,0.0191162966,0.0131842893
"2020-03-26",0.0237018824,0.0187865777,0.0946660829,0.0121130256,0.0109706131,0.0922083636,0.0479264617,0.0191504315,0.0133818971
"2020-03-27",0.023492971,0.0187277077,0.0947755988,0.0119598346,0.0107211412,0.0912320678,0.0476196454,0.0190689326,0.0133551842
"2020-03-28",0.0234933447,0.0187276592,0.0947753614,0.0119581527,0.0107230596,0.0912335505,0.0476198617,0.0190690192,0.0133552448
"2020-03-29",0.0232923676,0.0186123236,0.0940261932,0.0118959398,0.0106413298,0.0906499156,0.0472276086,0.0189381327,0.0132496573
"2020-03-30",0.0234952118,0.018804391,0.0941568159,0.0120230295,0.0107201711,0.0916888771,0.0473218071,0.0188860766,0.0132606455
"2020-03-31",0.0235618276,0.0186902577,0.0940117029,0.0120386885,0.0106987114,0.0917396486,0.0469658313,0.0188731689,0.0132736708
"2020-04-01",0.0230061144,0.0182374577,0.091491901,0.0117645679,0.0104078562,0.0897032681,0.0464190233,0.0184897553,0.0128854754
"2020-04-02",0.0233500894,0.0183055177,0.0917712545,0.0119432586,0.0104525049,0.091144796,0.0472468403,0.0185337683,0.0129540642
"2020-04-03",0.0236643309,0.0185863741,0.0928088667,0.0121115408,0.0106646777,0.0923664462,0.0475871003,0.0188410178,0.0130854941
"2020-04-04",0.023664142,0.0185863566,0.0928082568,0.0121107898,0.0106647234,0.0923666249,0.0475865896,0.0188406057,0.0130853896
"2020-04-05",0.0237199088,0.0186957382,0.0930260499,0.0121377561,0.0107352379,0.0925844265,0.0476958462,0.0188836937,0.0131162266
"2020-04-06",0.0238629832,0.0185755706,0.0933504983,0.0121854511,0.0107543539,0.0929058881,0.0471973831,0.0188414417,0.0131619351
"2020-04-07",0.0234049483,0.0182685228,0.0918326664,0.0119634009,0.0105641453,0.0912808363,0.0466012334,0.0185745448,0.0130333049
"2020-04-08",0.0237228643,0.0184343705,0.0930123091,0.0121195584,0.0106224001,0.0924211593,0.0472668437,0.0187608126,0.0131629885
"2020-04-09",0.0233307464,0.0182387137,0.0918383526,0.0119345656,0.0104702737,0.0909198778,0.0465939502,0.0184795461,0.0130391085
"2020-04-10",0.0234973952,0.0183175111,0.0923674456,0.012003432,0.0105468316,0.0915607757,0.0469754933,0.0185531453,0.0131272564
"2020-04-11",0.0234968968,0.0183173562,0.0923657401,0.0120044259,0.0105465356,0.0915593454,0.0469748907,0.018553118,0.0131270513
"2020-04-12",0.0234970726,0.0183388905,0.0923663,0.0120080601,0.0105358502,0.0915606868,0.0469755047,0.0185728163,0.0131271496
"2020-04-13",0.0232585554,0.0180319634,0.0916647334,0.0119015637,0.0103787115,0.0903983109,0.0464497866,0.0183896394,0.0129969464
"2020-04-14",0.0234390447,0.0182733983,0.0927948435,0.0119838467,0.0104264653,0.0912273261,0.0471707154,0.0186049885,0.0131635655
"2020-04-15",0.0232180803,0.0182844001,0.0915215806,0.0118751481,0.0103429879,0.0903960282,0.0467101677,0.0184581796,0.0129492919
"2020-04-16",0.0232187517,0.0180978269,0.0912573572,0.0118713578,0.0103230543,0.0902715576,0.0462710982,0.0183554908,0.0128896393
"2020-04-17",0.0235237451,0.0183044954,0.0924562693,0.0120195673,0.0105075142,0.0908410861,0.0469282827,0.0185928417,0.0130709984
"2020-04-18",0.023532755,0.0183049677,0.0924594456,0.0120199632,0.010449431,0.0908193734,0.0469296978,0.0185854805,0.013071429
"2020-04-19",0.023511732,0.0183497633,0.0923754198,0.0120185615,0.0104596276,0.0907373443,0.0468603487,0.0185986808,0.0130596791
"2020-04-20",0.0234973173,0.0184424729,0.0923532372,0.0120171528,0.0104932707,0.0907566339,0.046367822,0.0185554062,0.0130558785
"2020-04-21",0.0234124662,0.0184377329,0.0918775081,0.0119680201,0.0105651534,0.0905399907,0.0461659826,0.0185958445,0.0129919128
"2020-04-22",0.0236529329,0.0185668731,0.0927129168,0.0121098033,0.0106207472,0.0916701326,0.046330873,0.0186985299,0.0130871518
"2020-04-23",0.0237197046,0.0184051793,0.0924565952,0.0121427764,0.0105928101,0.0919604804,0.0461495368,0.0186375368,0.0130831966
"2020-04-24",0.0236836206,0.0184732529,0.092794598,0.0121045889,0.0105969694,0.0914393652,0.0461377961,0.0186687481,0.0131028988
"2020-04-25",0.0236882918,0.0184860703,0.092811459,0.0121101217,0.0105990595,0.0914577937,0.0461468962,0.0186611596,0.0131054832
"2020-04-26",0.0236945359,0.0184979932,0.0928384035,0.0121144296,0.0106012566,0.0914818832,0.0461607576,0.0186600206,0.0131090102
"2020-04-27",0.0237087044,0.018424907,0.0930145747,0.0121287406,0.010566676,0.0915862588,0.04597728,0.0186420026,0.0131254903
"2020-04-28",0.0236134743,0.0182770989,0.0925349038,0.0120638316,0.0105112009,0.0911652585,0.0457384936,0.0185160255,0.0130703817
"2020-04-29",0.0238949397,0.0184343552,0.0940211103,0.0122147731,0.0106534673,0.0925371259,0.0464812629,0.0187456332,0.0132854473
"2020-04-30",0.0235811495,0.0184241058,0.0932494327,0.0120638223,0.0104953722,0.0913650216,0.0458544871,0.0186357587,0.013203553
"2020-05-01",0.0235491832,0.0188013034,0.0930980159,0.0118828814,0.0105439893,0.0912441045,0.0462498433,0.0186582791,0.013181964
"2020-05-02",0.0235581934,0.0188097104,0.0931345658,0.0118861746,0.0105480964,0.0912786367,0.046267412,0.0186653135,0.0131869338
"2020-05-03",0.0236299418,0.0186985113,0.0934174272,0.0120696572,0.0106214306,0.0915570466,0.0464026403,0.018779593,0.0132270216
"2020-05-04",0.0235972611,0.0185302274,0.0929163618,0.0120658947,0.0105715046,0.0914644655,0.0463756928,0.0186345544,0.013156001
"2020-05-05",0.023662529,0.0184320885,0.092701482,0.0121107752,0.0105484291,0.091722046,0.0461521499,0.0185909089,0.0131256505
"2020-05-06",0.0237624181,0.0185831285,0.0932063542,0.0121494222,0.0106446996,0.0919561356,0.0461028929,0.0186642024,0.013118768
"2020-05-07",0.0236946637,0.0183557669,0.0930879714,0.0121242292,0.0106170929,0.0917792289,0.0461650666,0.018571898,0.0131386656
"2020-05-08",0.0239212408,0.0185707856,0.0937262388,0.0120770787,0.0106801096,0.0919316688,0.0464607489,0.018717054,0.0132489481
"2020-05-09",0.0239126856,0.0185652627,0.093693005,0.0120727581,0.0106756419,0.0918964478,0.046443883,0.0187102852,0.0132440631
"2020-05-10",0.0239023513,0.0184353558,0.0936528786,0.0122138949,0.0106620709,0.0918579947,0.0464312021,0.0187096588,0.0132385594
"2020-05-11",0.0237009303,0.0183640853,0.0929827287,0.0121178575,0.0106210366,0.0916374498,0.0459789114,0.0185664469,0.0130978377
"2020-05-12",0.0238229834,0.0185992242,0.0935561398,0.0121776326,0.0107791709,0.0921335074,0.0463976798,0.0187446442,0.0132079878
"2020-05-13",0.0239650119,0.0186798988,0.0940169524,0.0122500093,0.0108293783,0.0927491615,0.0467643032,0.0188155063,0.0132558643
"2020-05-14",0.0239766272,0.0185912077,0.0939911869,0.0122572667,0.0108284576,0.0928196084,0.0469698969,0.018842213,0.0132456577
"2020-05-15",0.0238358565,0.018596064,0.0936013092,0.0121784748,0.010886417,0.0921094596,0.0466305811,0.0188342065,0.0131788838
"2020-05-16",0.0238356147,0.0185957147,0.0936002186,0.0121784186,0.0108886072,0.0921085076,0.0466302342,0.0188341196,0.0131788231
"2020-05-17",0.0238509067,0.0185857541,0.0936600051,0.012189133,0.0109122089,0.0921666777,0.0466517105,0.0188099378,0.0131872781
"2020-05-18",0.0237064787,0.0184385193,0.094030272,0.0121172854,0.0108412944,0.0915995674,0.0466645294,0.0187581783,0.0132254454
"2020-05-19",0.0235398987,0.0183341227,0.093378426,0.0120393928,0.0107330163,0.0911989397,0.046187484,0.0186442753,0.0131532063
"2020-05-20",0.0234921623,0.0183366938,0.0935446862,0.0120096898,0.0107778896,0.090992337,0.0461840039,0.0186397317,0.0131870277
"2020-05-21",0.0236141676,0.0184405696,0.0940755025,0.0120740204,0.0108177394,0.0915531569,0.0464937639,0.018737915,0.0132212261
"2020-05-22",0.0236278,0.0184192363,0.093848646,0.0120744335,0.0108185555,0.0916030173,0.0464786719,0.0187509081,0.01316158
"2020-05-23",0.023628312,0.0184196935,0.0938506871,0.0120696908,0.0108186694,0.0916037186,0.0464794245,0.0187511056,0.0131617186
"2020-05-24",0.0236221933,0.0184041782,0.0938283467,0.0120636089,0.0107989425,0.0915816593,0.0464642174,0.0187380101,0.0131585302
"2020-05-25",0.0235655598,0.0183509059,0.0937321713,0.0120476168,0.0107646058,0.0913803565,0.0463387759,0.0187013076,0.0131334941
"2020-05-26",0.0234820983,0.0181743553,0.0940804195,0.0120094359,0.010690774,0.091091971,0.0462434879,0.0186810664,0.0131853011
"2020-05-27",0.023321774,0.0180604121,0.0941284098,0.0119180864,0.0107054812,0.0904421479,0.0459848603,0.0186374367,0.0131291161
"2020-05-28",0.0232509104,0.0181326671,0.0940589577,0.0118805316,0.0106828045,0.0901514717,0.0462509562,0.0186572979,0.0131618364
"2020-05-29",0.0233294781,0.018234877,0.0945037441,0.0119233287,0.0107230647,0.0905348623,0.0463822268,0.0187192196,0.01324064
"2020-05-30",0.0233295461,0.0182349302,0.0945048138,0.0119234959,0.0107269358,0.090535126,0.0463828916,0.0187192742,0.0132406786
"2020-05-31",0.0233296414,0.0182444345,0.094503472,0.0119103687,0.0107240058,0.0905348497,0.0463735494,0.0186939548,0.0132406576
"2020-06-01",0.023190698,0.0179322545,0.0941025193,0.0118665157,0.0105732589,0.0900608937,0.0461420457,0.018593669,0.0132018865
"2020-06-02",0.0233319404,0.0179986362,0.0946019411,0.0119073516,0.0105889454,0.0903112928,0.0462699708,0.0186469824,0.0133212714
"2020-06-03",0.0230431578,0.0178587285,0.0941693301,0.0117794373,0.0105248838,0.0891679227,0.0460063842,0.0184938132,0.0132336872
"2020-06-04",0.0228546138,0.017886807,0.0941921396,0.0116854273,0.01050683,0.0885014368,0.0457030014,0.0185168405,0.0132471316
"2020-06-05",0.0229328751,0.0177772626,0.0937220733,0.0117204533,0.0104487205,0.0886327602,0.0459066416,0.0184399928,0.0132334315
"2020-06-06",0.0229329498,0.0177774825,0.0937214407,0.0117198945,0.0104484296,0.0886318757,0.0459058645,0.0184612522,0.0132333982
"2020-06-07",0.0229474459,0.0177359152,0.0937801414,0.0116987654,0.0104063768,0.0886881832,0.0459346168,0.0184224967,0.0132416867
"2020-06-08",0.0229063905,0.0176762419,0.0934861633,0.0116941322,0.0103815052,0.0884626454,0.0456324584,0.0183471636,0.013220132
"2020-06-09",0.0228223722,0.017778397,0.0937260592,0.0116866395,0.0104190242,0.08847364,0.0456140207,0.0184120722,0.0132429511
"2020-06-10",0.0226666017,0.0176945092,0.0930397293,0.0115939948,0.0103674091,0.0877495599,0.0452757545,0.0182518684,0.0131763416
"2020-06-11",0.0226636532,0.0178478166,0.0924567074,0.0115935497,0.0104055884,0.0877315579,0.0452008941,0.0182422334,0.0130861568
"2020-06-12",0.0228797936,0.0178896866,0.0932564438,0.0116951027,0.0104949703,0.0884997543,0.0457673547,0.0183338777,0.01316512
"2020-06-13",0.0228798973,0.0178896934,0.0932553981,0.0116968642,0.0104948971,0.0884994001,0.0457669037,0.0183337498,0.0131650281
"2020-06-14",0.0228798349,0.0179551779,0.0932548906,0.0117009808,0.0105254718,0.0885008529,0.0457775743,0.0183631634,0.013165068
"2020-06-15",0.0226918209,0.0178131841,0.0933388734,0.0116088078,0.0104150763,0.0877576854,0.0459499733,0.0182844908,0.0131613167
"2020-06-16",0.0226671995,0.0176521731,0.0924347718,0.0115779537,0.0103643358,0.0873634011,0.0451160652,0.018177922,0.0130426424
"2020-06-17",0.0227081818,0.0177308744,0.0925355798,0.01161646,0.0104047824,0.087646164,0.0450630992,0.018204288,0.0130596859
"2020-06-18",0.0228477229,0.0177920181,0.092790971,0.0116765354,0.0105337762,0.0881154879,0.0451398378,0.0182485459,0.0130885256
"2020-06-19",0.0229541077,0.0178448601,0.0927489732,0.0117308114,0.0106193927,0.0887969125,0.0452548716,0.0183264093,0.0131140851
"2020-06-20",0.0229538742,0.0178447805,0.0927488219,0.0117328573,0.0106197387,0.0887963855,0.0452549321,0.018326721,0.0131140266
"2020-06-21",0.0229542083,0.0178614331,0.0927491229,0.0117332904,0.0106213359,0.0887980715,0.0452519189,0.0183365612,0.0131142175
"2020-06-22",0.0229057992,0.0178156949,0.0932613611,0.0116977798,0.0105464734,0.0893376043,0.0453537675,0.0183520301,0.0131939768
"2020-06-23",0.0228332387,0.0179105982,0.0933499123,0.0116915027,0.0105599646,0.0885339982,0.0453062261,0.0183892139,0.0132250834
"2020-06-24",0.0228737247,0.01795642,0.0931517666,0.0116976973,0.010602638,0.0886043948,0.0452170938,0.0183413556,0.0131601891
"2020-06-25",0.0230963825,0.0180533401,0.0937003006,0.0117975899,0.0106546451,0.0893019352,0.0455102281,0.0184159213,0.0132377217
"2020-06-26",0.0230322014,0.0181126058,0.0935935645,0.011786297,0.0107195274,0.0890812136,0.045356749,0.0184227994,0.0132222313
"2020-06-27",0.0230324499,0.018112773,0.0935955081,0.0117868885,0.0107165312,0.0890822893,0.0453573665,0.0184233683,0.0132224499
"2020-06-28",0.0230349048,0.0180899749,0.0936024424,0.0117812684,0.0107150286,0.0890901972,0.0453735734,0.0184266543,0.0132238592
"2020-06-29",0.0229626785,0.0180355865,0.093513459,0.0117420882,0.0107278811,0.0889213987,0.0455007898,0.0184012557,0.0132058214
"2020-06-30",0.0229578036,0.0179170753,0.0932551883,0.0117480169,0.0106543985,0.0889303406,0.045687539,0.0183956489,0.0131983877
"2020-07-01",0.0230111511,0.0180155549,0.0937147065,0.0117795083,0.0106330194,0.089121329,0.0457255747,0.0184758204,0.0132526758
"2020-07-02",0.0232864541,0.0181615446,0.0945772314,0.0119094092,0.0107358792,0.0900404921,0.0460632946,0.0186711583,0.013382712
"2020-07-03",0.0232863003,0.0181809734,0.094624028,0.0119057343,0.0107267167,0.0899896386,0.046002173,0.0186807001,0.013390319
"2020-07-04",0.0232860446,0.0181810416,0.0946225873,0.0119080138,0.0107260633,0.0899894539,0.0460016679,0.0186803611,0.0133901719
"2020-07-05",0.0232859325,0.0181441017,0.0946216048,0.0119058825,0.0107338397,0.0899892704,0.0460050585,0.0186651138,0.0133901845
"2020-07-06",0.0231596414,0.0181472501,0.0940761918,0.0118482866,0.0107271097,0.0895834422,0.0463125812,0.0186567054,0.0134031908
"2020-07-07",0.0230775414,0.0181084846,0.0933458183,0.0118038057,0.0106115142,0.0890836989,0.0458218427,0.0185710814,0.0133083102
"2020-07-08",0.0230292562,0.0180380384,0.0934672758,0.011769293,0.0105794336,0.0887393295,0.0460248863,0.018565649,0.0133437183
"2020-07-09",0.0229881993,0.0180161395,0.0927727858,0.0117512248,0.0105234968,0.0885256108,0.0457556834,0.0184683138,0.0132641317
"2020-07-10",0.0230259447,0.0180855508,0.093161256,0.0117798031,0.0105407131,0.0886418308,0.0459952102,0.0185029271,0.0133049494
"2020-07-11",0.0230187759,0.0180709353,0.0931163763,0.0117739616,0.0105357381,0.0885982102,0.04597332,0.0185000779,0.0132985019
"2020-07-12",0.0230301734,0.0180938817,0.0931620766,0.0117645556,0.0105374346,0.0886422318,0.0459942208,0.0185131226,0.0133050096
"2020-07-13",0.0228186899,0.0180367867,0.0927252183,0.0116799974,0.0105580318,0.0880018848,0.0455509829,0.0184234521,0.0132510408
"2020-07-14",0.0226792212,0.0179916398,0.0925620727,0.0115940714,0.010525561,0.0873282638,0.0455447074,0.018397507,0.0132290496
"2020-07-15",0.0228075596,0.0179820694,0.0930381498,0.011660037,0.0105736395,0.087830071,0.0456200447,0.0184951164,0.0133120642
"2020-07-16",0.0228318847,0.0180523201,0.0929670144,0.0116771731,0.0105911502,0.0880902198,0.0458188586,0.0185150603,0.0133009535
"2020-07-17",0.0228273547,0.0181259919,0.0933213715,0.0116789348,0.0106187058,0.0879564313,0.0458910721,0.0185561427,0.0133462863
"2020-07-18",0.0228273109,0.0181258786,0.0933205015,0.0116771743,0.0106208301,0.087954967,0.0458905809,0.0185557566,0.0133461047
"2020-07-19",0.0228361323,0.0181250844,0.0933580566,0.011668739,0.0106213203,0.0879899854,0.0459104539,0.0185516622,0.0133514183
"2020-07-20",0.0227811558,0.0180326485,0.0931112448,0.0116365558,0.0105301218,0.087693331,0.045627639,0.0185147386,0.013332137
"2020-07-21",0.0227017304,0.0179823153,0.0933437327,0.0115933545,0.0105038576,0.0872498774,0.0457389478,0.0184939029,0.0133713418
"2020-07-22",0.0225848923,0.0179276225,0.0935313961,0.0115507825,0.0104964601,0.0869107165,0.045675234,0.0185159106,0.0133610745
"2020-07-23",0.0225512493,0.0179071152,0.0935693358,0.0115208297,0.010494188,0.086662048,0.0456050653,0.0185164207,0.0133590325
"2020-07-24",0.022466679,0.0179559464,0.0939078679,0.0114811106,0.0104576412,0.0863482724,0.0456701811,0.0185044821,0.0133821837
"2020-07-25",0.0224665798,0.0179557333,0.0939087915,0.0114810599,0.0104620112,0.0863481587,0.0456707823,0.0185045342,0.0133821246
"2020-07-26",0.0224560694,0.0179478413,0.0938614049,0.01147977,0.0104541026,0.0863080095,0.0456452743,0.0184886307,0.0133759437
"2020-07-27",0.0221704399,0.017777372,0.0932352831,0.0113239708,0.010339915,0.085105762,0.0454991178,0.0183662862,0.0133268654
"2020-07-28",0.0222157024,0.0178116188,0.0931951424,0.0113597774,0.0103008219,0.0852916467,0.0454275285,0.0183588679,0.0133118232
